index,sol,name,C,N,arch_str,num_classes,index2,train-loss,train-accuracy,train-per-time,train-all-time,valid-loss,valid-accuracy,valid-per-time,valid-all-time,test-loss,test-accuracy,test-per-time,test-all-time
7414,155225,infer.tiny,16,5,|none~0|+|avg_pool_3x3~0|avg_pool_3x3~1|+|skip_connect~0|skip_connect~1|avg_pool_3x3~2|,10,7414,0.581597079,79.68666665,5.598175327,1119.635065,0.715759349,75.51866666,2.456795488,491.3590976,0.718072591,75.64,0.982718195,196.543639
7415,215512,infer.tiny,16,5,|skip_connect~0|+|none~0|avg_pool_3x3~1|+|avg_pool_3x3~0|none~1|skip_connect~2|,10,7415,0.677479682,76.28133333,4.756761372,951.3522744,0.852709024,70.89466666,2.358313132,471.6626264,0.852233458,70.93666667,0.943325253,188.6650506
7416,224353,infer.tiny,16,5,|skip_connect~0|+|skip_connect~0|nor_conv_3x3~1|+|nor_conv_1x1~0|avg_pool_3x3~1|nor_conv_1x1~2|,10,7416,0.004073823,99.964,9.758367399,1951.67348,0.549698645,88.488,3.170110768,634.0221536,0.571515006,88.17333333,1.268044307,253.6088614
7417,241422,infer.tiny,16,5,|skip_connect~0|+|nor_conv_3x3~0|none~1|+|nor_conv_3x3~0|skip_connect~1|skip_connect~2|,10,7417,0.006226071,99.94266667,7.570357005,1514.071401,0.443925172,89.32533333,2.895735786,579.1471572,0.468740479,88.91,1.158294314,231.6588629
7418,414521,infer.tiny,16,5,|nor_conv_3x3~0|+|none~0|nor_conv_3x3~1|+|avg_pool_3x3~0|skip_connect~1|none~2|,10,7418,0.008315613,99.87866667,8.738031944,1747.606389,0.579836844,87.49733332,3.271934986,654.3869972,0.586547625,87.06333333,1.308773994,261.7547989
7419,541244,infer.tiny,16,5,|avg_pool_3x3~0|+|nor_conv_3x3~0|none~1|+|skip_connect~0|nor_conv_3x3~1|nor_conv_3x3~2|,10,7419,0.001731816,99.98666667,11.32666347,2265.332695,0.418479913,91.08266665,3.857267201,771.4534402,0.432109576,90.7,1.54290688,308.5813761
7420,234413,infer.tiny,16,5,|skip_connect~0|+|nor_conv_1x1~0|nor_conv_3x3~1|+|nor_conv_3x3~0|none~1|nor_conv_1x1~2|,10,7420,0.003438445,99.95333333,11.3205389,2264.10778,0.507251822,89.49066666,3.581996858,716.3993716,0.516673685,89.18333333,1.432798743,286.5597486
7421,413521,infer.tiny,16,5,|nor_conv_3x3~0|+|none~0|nor_conv_1x1~1|+|avg_pool_3x3~0|skip_connect~1|none~2|,10,7421,0.007763931,99.90933333,8.1659863,1633.19726,0.57362284,87.43333332,2.932079917,586.4159834,0.586909028,87.09,1.172831967,234.5663934
7422,132221,infer.tiny,16,5,|none~0|+|nor_conv_1x1~0|skip_connect~1|+|skip_connect~0|skip_connect~1|none~2|,10,7422,0.272001043,90.96533333,4.875167191,975.0334382,0.479809281,84.37999999,2.365481655,473.096331,0.48768947,84.15333333,0.946192662,189.2385324
7423,411153,infer.tiny,16,5,|nor_conv_3x3~0|+|none~0|none~1|+|none~0|avg_pool_3x3~1|nor_conv_1x1~2|,10,7423,0.068788304,97.88666668,8.522442242,1704.488448,0.62423395,84.35466667,3.036873653,607.3747306,0.634159644,84.09666667,1.214749461,242.9498922
7424,411141,infer.tiny,16,5,|nor_conv_3x3~0|+|none~0|none~1|+|none~0|nor_conv_3x3~1|none~2|,10,7424,0.010096965,99.76133333,8.05826062,1611.652124,0.603317099,87.35333333,3.211018386,642.2036773,0.614973092,87.11,1.284407355,256.8814709
7425,422533,infer.tiny,16,5,|nor_conv_3x3~0|+|skip_connect~0|skip_connect~1|+|avg_pool_3x3~0|nor_conv_1x1~1|nor_conv_1x1~2|,10,7425,0.003122561,99.96533333,9.757140954,1951.428191,0.549025053,88.80133333,3.159847387,631.9694774,0.547000416,88.52666667,1.263938955,252.787791
7426,551535,infer.tiny,16,5,|avg_pool_3x3~0|+|avg_pool_3x3~0|none~1|+|avg_pool_3x3~0|nor_conv_1x1~1|avg_pool_3x3~2|,10,7426,0.555663247,80.48533332,8.688789129,1737.757826,0.72650778,75.47999999,3.028158602,605.6317205,0.746054025,74.83333333,1.211263441,242.2526882
7427,212225,infer.tiny,16,5,|skip_connect~0|+|none~0|skip_connect~1|+|skip_connect~0|skip_connect~1|avg_pool_3x3~2|,10,7427,0.947781765,66.77333333,3.656124612,731.2249223,0.992450988,65.61199999,2.327242919,465.4485839,0.98024454,65.64333333,0.930897168,186.1794336
7428,442113,infer.tiny,16,5,|nor_conv_3x3~0|+|nor_conv_3x3~0|skip_connect~1|+|none~0|none~1|nor_conv_1x1~2|,10,7428,0.017543738,99.572,9.677512964,1935.502593,0.562210576,87.51333333,3.395673051,679.1346102,0.589313562,86.93666667,1.35826922,271.6538441
7429,545355,infer.tiny,16,5,|avg_pool_3x3~0|+|nor_conv_3x3~0|avg_pool_3x3~1|+|nor_conv_1x1~0|avg_pool_3x3~1|avg_pool_3x3~2|,10,7429,0.331118017,88.49333334,10.85118709,2170.237418,0.585105952,81.19733333,3.696143797,739.2287595,0.589415249,81.04,1.478457519,295.6915038
7430,324244,infer.tiny,16,5,|nor_conv_1x1~0|+|skip_connect~0|nor_conv_3x3~1|+|skip_connect~0|nor_conv_3x3~1|nor_conv_3x3~2|,10,7430,0.002214721,99.98133333,11.79750194,2359.500388,0.451483824,90.45066667,3.885254008,777.0508017,0.468269266,89.99666667,1.554101603,310.8203207
7431,552311,infer.tiny,16,5,|avg_pool_3x3~0|+|avg_pool_3x3~0|skip_connect~1|+|nor_conv_1x1~0|none~1|none~2|,10,7431,0.120668923,96.38933333,6.983240684,1396.648137,0.468672943,85.89466667,2.602905347,520.5810694,0.475369595,85.66333333,1.041162139,208.2324278
7432,554225,infer.tiny,16,5,|avg_pool_3x3~0|+|avg_pool_3x3~0|nor_conv_3x3~1|+|skip_connect~0|skip_connect~1|avg_pool_3x3~2|,10,7432,0.829718307,70.53866665,8.000710646,1600.142129,0.914416269,68.13866667,3.04188707,608.3774141,0.916220341,67.94,1.216754828,243.3509656
7433,554542,infer.tiny,16,5,|avg_pool_3x3~0|+|avg_pool_3x3~0|nor_conv_3x3~1|+|avg_pool_3x3~0|nor_conv_3x3~1|skip_connect~2|,10,7433,0.432431062,85.068,10.68494431,2136.988862,0.680366519,77.89866665,3.691858153,738.3716305,0.686187287,77.65333333,1.476743261,295.3486522
7434,215321,infer.tiny,16,5,|skip_connect~0|+|none~0|avg_pool_3x3~1|+|nor_conv_1x1~0|skip_connect~1|none~2|,10,7434,0.071955105,98.20933335,5.896055241,1179.211048,0.457265304,86.82533333,2.39158155,478.3163099,0.489980808,86.10333333,0.95663262,191.326524
7435,451141,infer.tiny,16,5,|nor_conv_3x3~0|+|avg_pool_3x3~0|none~1|+|none~0|nor_conv_3x3~1|none~2|,10,7435,0.018255303,99.49733333,9.099174599,1819.83492,0.594490377,87.15066666,3.351274402,670.2548805,0.624480714,86.72333333,1.340509761,268.1019522
7436,414231,infer.tiny,16,5,|nor_conv_3x3~0|+|none~0|nor_conv_3x3~1|+|skip_connect~0|nor_conv_1x1~1|none~2|,10,7436,0.003726654,99.968,9.73464179,1946.928358,0.422046977,90.44933332,3.338511842,667.7023683,0.446634389,89.87666667,1.335404737,267.0809473
7437,115312,infer.tiny,16,5,|none~0|+|none~0|avg_pool_3x3~1|+|nor_conv_1x1~0|none~1|skip_connect~2|,10,7437,0.121360102,96.30666667,6.091497938,1218.299588,0.464651893,85.99733334,2.415825398,483.1650796,0.479143032,85.55,0.966330159,193.2660319
7438,311535,infer.tiny,16,5,|nor_conv_1x1~0|+|none~0|none~1|+|avg_pool_3x3~0|nor_conv_1x1~1|avg_pool_3x3~2|,10,7438,0.011837265,99.81333333,8.543470065,1708.694013,0.627492681,86.344,2.988645931,597.7291862,0.646303078,85.78333333,1.195458372,239.0916745
7439,134114,infer.tiny,16,5,|none~0|+|nor_conv_1x1~0|nor_conv_3x3~1|+|none~0|none~1|nor_conv_3x3~2|,10,7439,0.019981391,99.49066667,9.829706589,1965.941318,0.565460248,87.56799999,3.389627664,677.9255328,0.575694316,87.25333333,1.355851066,271.1702131
7440,523245,infer.tiny,16,5,|avg_pool_3x3~0|+|skip_connect~0|nor_conv_1x1~1|+|skip_connect~0|nor_conv_3x3~1|avg_pool_3x3~2|,10,7440,0.253101871,91.29733332,9.060591757,1812.118351,0.567483867,82.42666668,3.099065295,619.8130591,0.563052694,82.42,1.239626118,247.9252236
7441,531151,infer.tiny,16,5,|avg_pool_3x3~0|+|nor_conv_1x1~0|none~1|+|none~0|avg_pool_3x3~1|none~2|,10,7441,0.784195719,72.228,6.801860412,1360.372082,1.118769357,62.95333332,2.691876264,538.3752528,1.108969356,62.70333333,1.076750506,215.3501011
7442,344433,infer.tiny,16,5,|nor_conv_1x1~0|+|nor_conv_3x3~0|nor_conv_3x3~1|+|nor_conv_3x3~0|nor_conv_1x1~1|nor_conv_1x1~2|,10,7442,0.002807276,99.97333333,15.90113984,3180.227967,0.491601839,89.85333332,4.567183994,913.4367988,0.49932728,89.73,1.826873598,365.3747195
7443,224224,infer.tiny,16,5,|skip_connect~0|+|skip_connect~0|nor_conv_3x3~1|+|skip_connect~0|skip_connect~1|nor_conv_3x3~2|,10,7443,0.111237286,96.85866668,7.430815339,1486.163068,0.525664178,85.06799999,2.881694535,576.3389071,0.534689845,84.67,1.152677814,230.5355628
7444,523514,infer.tiny,16,5,|avg_pool_3x3~0|+|skip_connect~0|nor_conv_1x1~1|+|avg_pool_3x3~0|none~1|nor_conv_3x3~2|,10,7444,0.004878377,99.93466667,9.144776384,1828.955277,0.602458114,87.72533333,3.214686697,642.9373395,0.609901014,87.33,1.285874679,257.1749358
7445,242152,infer.tiny,16,5,|skip_connect~0|+|nor_conv_3x3~0|skip_connect~1|+|none~0|avg_pool_3x3~1|skip_connect~2|,10,7445,0.168841992,94.46666666,6.128754775,1225.750955,0.531064072,84.43866666,2.557415877,511.4831754,0.537882009,84.30666667,1.022966351,204.5932702
7446,411354,infer.tiny,16,5,|nor_conv_3x3~0|+|none~0|none~1|+|nor_conv_1x1~0|avg_pool_3x3~1|nor_conv_3x3~2|,10,7446,0.013689152,99.676,10.80480911,2160.961823,0.537837024,88.19733333,3.59581777,719.1635541,0.556223308,87.88666667,1.438327108,287.6654216
7447,112512,infer.tiny,16,5,|none~0|+|none~0|skip_connect~1|+|avg_pool_3x3~0|none~1|skip_connect~2|,10,7447,0.547142877,80.75199999,4.010654867,802.1309733,0.863953581,71.50133332,2.405955011,481.1910022,0.874850104,71.15666667,0.962382004,192.4764009
7448,524311,infer.tiny,16,5,|avg_pool_3x3~0|+|skip_connect~0|nor_conv_3x3~1|+|nor_conv_1x1~0|none~1|none~2|,10,7448,0.121692543,96.26400001,8.378405134,1675.681027,0.460191284,86.13333333,2.926529887,585.3059774,0.47701862,85.68666667,1.170611955,234.122391
7449,535533,infer.tiny,16,5,|avg_pool_3x3~0|+|nor_conv_1x1~0|avg_pool_3x3~1|+|avg_pool_3x3~0|nor_conv_1x1~1|nor_conv_1x1~2|,10,7449,0.017605356,99.648,11.46477968,2292.955935,0.670182299,85.284,3.427597937,685.5195874,0.695308272,84.78666667,1.371039175,274.207835
7450,122413,infer.tiny,16,5,|none~0|+|skip_connect~0|skip_connect~1|+|nor_conv_3x3~0|none~1|nor_conv_1x1~2|,10,7450,0.00666938,99.93066667,7.23745664,1447.491328,0.481281201,89.03866666,2.671927427,534.3854853,0.493097173,88.8,1.068770971,213.7541941
7451,232553,infer.tiny,16,5,|skip_connect~0|+|nor_conv_1x1~0|skip_connect~1|+|avg_pool_3x3~0|avg_pool_3x3~1|nor_conv_1x1~2|,10,7451,0.248821989,91.58666665,8.201362034,1640.272407,0.541675866,83.24666667,2.758046701,551.6093402,0.545854881,83.06333333,1.10321868,220.6437361
7452,443255,infer.tiny,16,5,|nor_conv_3x3~0|+|nor_conv_3x3~0|nor_conv_1x1~1|+|skip_connect~0|avg_pool_3x3~1|avg_pool_3x3~2|,10,7452,0.002821362,99.98,11.32312648,2264.625295,0.48267607,89.76266665,3.744766045,748.953209,0.488952368,89.48,1.497906418,299.5812836
7453,152313,infer.tiny,16,5,|none~0|+|avg_pool_3x3~0|skip_connect~1|+|nor_conv_1x1~0|none~1|nor_conv_1x1~2|,10,7453,0.030888009,99.144,7.843733986,1568.746797,0.558908021,86.78666667,2.673310595,534.662119,0.564393758,86.53,1.069324238,213.8648476
7454,214313,infer.tiny,16,5,|skip_connect~0|+|none~0|nor_conv_3x3~1|+|nor_conv_1x1~0|none~1|nor_conv_1x1~2|,10,7454,0.006306702,99.91466667,9.179817895,1835.963579,0.493986191,89.25733333,3.035561627,607.1123254,0.506147593,88.98666667,1.214224651,242.8449301
7455,133434,infer.tiny,16,5,|none~0|+|nor_conv_1x1~0|nor_conv_1x1~1|+|nor_conv_3x3~0|nor_conv_1x1~1|nor_conv_3x3~2|,10,7455,0.004250693,99.93733333,13.4903268,2698.06536,0.493567409,89.47066667,3.91864111,783.7282221,0.512254655,89.21666667,1.567456444,313.4912888
7456,214132,infer.tiny,16,5,|skip_connect~0|+|none~0|nor_conv_3x3~1|+|none~0|nor_conv_1x1~1|skip_connect~2|,10,7456,0.006660837,99.916,7.270760596,1454.152119,0.479665115,89.03199999,2.736890699,547.3781398,0.494678152,88.61666667,1.09475628,218.9512559
7457,221545,infer.tiny,16,5,|skip_connect~0|+|skip_connect~0|none~1|+|avg_pool_3x3~0|nor_conv_3x3~1|avg_pool_3x3~2|,10,7457,0.196941602,93.31733332,7.081094583,1416.218917,0.548073914,83.876,2.873971264,574.7942527,0.561283578,83.31,1.149588505,229.9177011
7458,524315,infer.tiny,16,5,|avg_pool_3x3~0|+|skip_connect~0|nor_conv_3x3~1|+|nor_conv_1x1~0|none~1|avg_pool_3x3~2|,10,7458,0.01749968,99.65733333,9.147581816,1829.516363,0.607606952,86.29333334,3.190886265,638.177253,0.621796178,85.93333333,1.276354506,255.2709012
7459,153524,infer.tiny,16,5,|none~0|+|avg_pool_3x3~0|nor_conv_1x1~1|+|avg_pool_3x3~0|skip_connect~1|nor_conv_3x3~2|,10,7459,0.080709391,97.54000001,9.156904221,1831.380844,0.857626224,79.61733332,3.15137419,630.2748379,0.893928919,78.98333333,1.260549676,252.1099352
7460,154153,infer.tiny,16,5,|none~0|+|avg_pool_3x3~0|nor_conv_3x3~1|+|none~0|avg_pool_3x3~1|nor_conv_1x1~2|,10,7460,0.275707682,90.52533332,9.511415482,1902.283096,0.852219589,75.83599998,3.264387278,652.8774557,0.86930028,75.03333333,1.305754911,261.1509823
7461,354153,infer.tiny,16,5,|nor_conv_1x1~0|+|avg_pool_3x3~0|nor_conv_3x3~1|+|none~0|avg_pool_3x3~1|nor_conv_1x1~2|,10,7461,0.01536837,99.65733334,11.30429339,2260.858679,0.582599782,87.07866667,3.547678803,709.5357605,0.59842302,86.75333333,1.419071521,283.8143042
7462,242131,infer.tiny,16,5,|skip_connect~0|+|nor_conv_3x3~0|skip_connect~1|+|none~0|nor_conv_1x1~1|none~2|,10,7462,0.126979802,96.10000001,7.252494474,1450.498895,0.457922896,86.10533333,2.731183554,546.2367109,0.476059682,85.64333333,1.092473422,218.4946844
7463,343424,infer.tiny,16,5,|nor_conv_1x1~0|+|nor_conv_3x3~0|nor_conv_1x1~1|+|nor_conv_3x3~0|skip_connect~1|nor_conv_3x3~2|,10,7463,0.001948111,99.98133333,13.79495045,2758.990089,0.490352088,90.22266666,4.235725502,847.1451004,0.50224291,89.87,1.694290201,338.8580402
7464,212433,infer.tiny,16,5,|skip_connect~0|+|none~0|skip_connect~1|+|nor_conv_3x3~0|nor_conv_1x1~1|nor_conv_1x1~2|,10,7464,0.006685645,99.93466667,9.061552385,1812.310477,0.463976339,89.14799999,3.01679519,603.3590379,0.466186011,89.05,1.206718076,241.3436152
7465,453115,infer.tiny,16,5,|nor_conv_3x3~0|+|avg_pool_3x3~0|nor_conv_1x1~1|+|none~0|none~1|avg_pool_3x3~2|,10,7465,0.010957018,99.80266667,9.157582005,1831.516401,0.737710591,85.08133334,3.277345981,655.4691962,0.759273462,84.66,1.310938392,262.1876785
7466,452535,infer.tiny,16,5,|nor_conv_3x3~0|+|avg_pool_3x3~0|skip_connect~1|+|avg_pool_3x3~0|nor_conv_1x1~1|avg_pool_3x3~2|,10,7466,0.098364956,96.98666668,9.778639197,1955.727839,0.555877716,84.93066667,3.379198611,675.8397222,0.560172482,84.82666667,1.351679444,270.3358889
7467,545253,infer.tiny,16,5,|avg_pool_3x3~0|+|nor_conv_3x3~0|avg_pool_3x3~1|+|skip_connect~0|avg_pool_3x3~1|nor_conv_1x1~2|,10,7467,0.168297621,94.48533332,10.07331606,2014.663212,0.554600418,83.77600001,3.366131172,673.2262345,0.557836546,83.68666667,1.346452469,269.2904938
7468,225514,infer.tiny,16,5,|skip_connect~0|+|skip_connect~0|avg_pool_3x3~1|+|avg_pool_3x3~0|none~1|nor_conv_3x3~2|,10,7468,0.021051751,99.53866667,7.385195335,1477.039067,0.64122899,85.76933333,2.796192666,559.2385332,0.655640271,85.51333333,1.118477066,223.6954133
7469,411133,infer.tiny,16,5,|nor_conv_3x3~0|+|none~0|none~1|+|none~0|nor_conv_1x1~1|nor_conv_1x1~2|,10,7469,0.0203287,99.46933333,9.337489347,1867.497869,0.56545604,87.50666666,3.089833203,617.9666406,0.58009732,87.04,1.235933281,247.1866562
7470,143532,infer.tiny,16,5,|none~0|+|nor_conv_3x3~0|nor_conv_1x1~1|+|avg_pool_3x3~0|nor_conv_1x1~1|skip_connect~2|,10,7470,0.008906844,99.87866667,9.927882592,1985.576518,0.567858849,87.592,3.275797637,655.1595273,0.575715471,87.29,1.310319055,262.0638109
7471,224125,infer.tiny,16,5,|skip_connect~0|+|skip_connect~0|nor_conv_3x3~1|+|none~0|skip_connect~1|avg_pool_3x3~2|,10,7471,0.2655218,90.90533332,6.150734981,1230.146996,0.531145181,83.42666669,2.55480386,510.9607719,0.54990922,82.84333333,1.021921544,204.3843088
7472,552233,infer.tiny,16,5,|avg_pool_3x3~0|+|avg_pool_3x3~0|skip_connect~1|+|skip_connect~0|nor_conv_1x1~1|nor_conv_1x1~2|,10,7472,0.061180166,98.20800001,8.72025909,1744.051818,0.59210929,85.45466666,2.789781236,557.9562471,0.59791152,85.27333333,1.115912494,223.1824988
7473,245253,infer.tiny,16,5,|skip_connect~0|+|nor_conv_3x3~0|avg_pool_3x3~1|+|skip_connect~0|avg_pool_3x3~1|nor_conv_1x1~2|,10,7473,0.150626161,95.24533333,9.005218705,1801.043741,0.539065527,84.52533334,3.11968538,623.937076,0.552617368,84.26,1.247874152,249.5748304
7474,554155,infer.tiny,16,5,|avg_pool_3x3~0|+|avg_pool_3x3~0|nor_conv_3x3~1|+|none~0|avg_pool_3x3~1|avg_pool_3x3~2|,10,7474,0.528828828,81.46133333,9.057579835,1811.515967,0.732924572,75.472,3.443964308,688.7928616,0.742486648,75.06666667,1.377585723,275.5171447
7475,151133,infer.tiny,16,5,|none~0|+|avg_pool_3x3~0|none~1|+|none~0|nor_conv_1x1~1|nor_conv_1x1~2|,10,7475,0.293531338,89.90399999,7.988987128,1597.797426,0.820493158,76.02133333,2.738665385,547.733077,0.840453535,75.41333333,1.095466154,219.0932308
7476,114225,infer.tiny,16,5,|none~0|+|none~0|nor_conv_3x3~1|+|skip_connect~0|skip_connect~1|avg_pool_3x3~2|,10,7476,0.273448741,90.90666666,6.243756255,1248.751251,0.484277282,84.24000001,2.604952341,520.9904682,0.486001117,84,1.041980936,208.3961873
7477,423222,infer.tiny,16,5,|nor_conv_3x3~0|+|skip_connect~0|nor_conv_1x1~1|+|skip_connect~0|skip_connect~1|skip_connect~2|,10,7477,0.074290933,97.88133335,6.891667922,1378.333584,0.500702214,86.29733333,2.554859618,510.9719237,0.50509841,86.15666667,1.021943847,204.3887695
7478,323123,infer.tiny,16,5,|nor_conv_1x1~0|+|skip_connect~0|nor_conv_1x1~1|+|none~0|skip_connect~1|nor_conv_1x1~2|,10,7478,0.084061396,97.78400001,8.612594306,1722.518861,0.458386857,86.54799999,2.775375531,555.0751062,0.481773546,86.05,1.110150212,222.0300425
7479,554214,infer.tiny,16,5,|avg_pool_3x3~0|+|avg_pool_3x3~0|nor_conv_3x3~1|+|skip_connect~0|none~1|nor_conv_3x3~2|,10,7479,0.003743522,99.95066667,10.19794836,2039.589671,0.577746082,88.21866665,3.536975653,707.3951307,0.588590092,88.08666667,1.414790261,282.9580523
7480,553531,infer.tiny,16,5,|avg_pool_3x3~0|+|avg_pool_3x3~0|nor_conv_1x1~1|+|avg_pool_3x3~0|nor_conv_1x1~1|none~2|,10,7480,0.171994233,94.30133332,9.711363316,1942.272663,0.938606685,75.84133332,3.159116492,631.8232985,0.948422237,75.91333333,1.263646597,252.7293194
7481,421225,infer.tiny,16,5,|nor_conv_3x3~0|+|skip_connect~0|none~1|+|skip_connect~0|skip_connect~1|avg_pool_3x3~2|,10,7481,0.161750151,94.69466666,6.164086779,1232.817356,0.535907539,84.44000001,2.617751757,523.5503515,0.541554059,84.14333333,1.047100703,209.4201406
7482,241243,infer.tiny,16,5,|skip_connect~0|+|nor_conv_3x3~0|none~1|+|skip_connect~0|nor_conv_3x3~1|nor_conv_1x1~2|,10,7482,0.002789777,99.97866667,9.565846483,1913.169297,0.40684996,90.71199998,3.262810054,652.5620109,0.429863164,90.35,1.305124022,261.0248043
7483,311455,infer.tiny,16,5,|nor_conv_1x1~0|+|none~0|none~1|+|nor_conv_3x3~0|avg_pool_3x3~1|avg_pool_3x3~2|,10,7483,0.007286087,99.904,9.478704472,1895.740894,0.545676761,88.17066666,3.294942734,658.9885468,0.553702926,88.03,1.317977094,263.5954187
7484,412153,infer.tiny,16,5,|nor_conv_3x3~0|+|none~0|skip_connect~1|+|none~0|avg_pool_3x3~1|nor_conv_1x1~2|,10,7484,0.015540361,99.59866667,8.346372644,1669.274529,0.549878275,87.88533333,2.999248647,599.8497293,0.58056018,87.25666667,1.199699459,239.9398917
7485,512121,infer.tiny,16,5,|avg_pool_3x3~0|+|none~0|skip_connect~1|+|none~0|skip_connect~1|none~2|,10,7485,0.541961198,81.11866665,4.022461732,804.4923464,0.868454532,71.54266668,2.387602514,477.5205027,0.872349019,71.19666667,0.955041005,191.0082011
7486,243331,infer.tiny,16,5,|skip_connect~0|+|nor_conv_3x3~0|nor_conv_1x1~1|+|nor_conv_1x1~0|nor_conv_1x1~1|none~2|,10,7486,0.108131732,96.80266665,10.90247581,2180.495163,0.455946014,86.27733334,3.335317558,667.0635116,0.473349843,86.00333333,1.334127023,266.8254046
7487,353345,infer.tiny,16,5,|nor_conv_1x1~0|+|avg_pool_3x3~0|nor_conv_1x1~1|+|nor_conv_1x1~0|nor_conv_3x3~1|avg_pool_3x3~2|,10,7487,0.007711,99.884,12.43906299,2487.812599,0.640765372,86.68133333,3.816324302,763.2648604,0.681779701,86.15666667,1.526529721,305.3059442
7488,114522,infer.tiny,16,5,|none~0|+|none~0|nor_conv_3x3~1|+|avg_pool_3x3~0|skip_connect~1|skip_connect~2|,10,7488,0.539648754,81.13733332,6.238607109,1247.721422,0.847023833,72.16533333,2.589044032,517.8088063,0.860382823,71.73,1.035617613,207.1235225
7489,452233,infer.tiny,16,5,|nor_conv_3x3~0|+|avg_pool_3x3~0|skip_connect~1|+|skip_connect~0|nor_conv_1x1~1|nor_conv_1x1~2|,10,7489,0.003238083,99.97466667,10.06783215,2013.56643,0.431104418,90.38533332,3.109640876,621.9281753,0.433547392,90.33666667,1.243856351,248.7712701
7490,535222,infer.tiny,16,5,|avg_pool_3x3~0|+|nor_conv_1x1~0|avg_pool_3x3~1|+|skip_connect~0|skip_connect~1|skip_connect~2|,10,7490,0.640251211,77.46266666,6.293504,1258.7008,0.748424524,74.47733333,2.473778427,494.7556853,0.75225596,73.91333333,0.989511371,197.9022741
7491,132145,infer.tiny,16,5,|none~0|+|nor_conv_1x1~0|skip_connect~1|+|none~0|nor_conv_3x3~1|avg_pool_3x3~2|,10,7491,0.107283314,96.56399999,8.323025823,1664.605165,0.686347466,82.33066667,2.963541874,592.7083748,0.690495123,82.11,1.18541675,237.0833499
7492,323314,infer.tiny,16,5,|nor_conv_1x1~0|+|skip_connect~0|nor_conv_1x1~1|+|nor_conv_1x1~0|none~1|nor_conv_3x3~2|,10,7492,0.004870424,99.94533333,11.01335339,2202.670678,0.493942643,89.31066666,3.343291552,668.6583105,0.506896362,89.11,1.337316621,267.4633242
7493,121542,infer.tiny,16,5,|none~0|+|skip_connect~0|none~1|+|avg_pool_3x3~0|nor_conv_3x3~1|skip_connect~2|,10,7493,0.503459549,82.55733332,6.244324803,1248.864961,0.653736416,77.82533332,2.598170014,519.6340027,0.652836536,77.98333333,1.039268005,207.8536011
7494,435345,infer.tiny,16,5,|nor_conv_3x3~0|+|nor_conv_1x1~0|avg_pool_3x3~1|+|nor_conv_1x1~0|nor_conv_3x3~1|avg_pool_3x3~2|,10,7494,0.00310154,99.956,13.48342141,2696.684281,0.530445825,89.38933333,4.115492914,823.0985829,0.540909827,89.15,1.646197166,329.2394332
7495,221333,infer.tiny,16,5,|skip_connect~0|+|skip_connect~0|none~1|+|nor_conv_1x1~0|nor_conv_1x1~1|nor_conv_1x1~2|,10,7495,0.106812019,96.87600001,8.566174507,1713.234901,0.448809553,86.57200001,2.745798727,549.1597454,0.473700411,86.19666667,1.098319491,219.6638982
7496,411512,infer.tiny,16,5,|nor_conv_3x3~0|+|none~0|none~1|+|avg_pool_3x3~0|none~1|skip_connect~2|,10,7496,0.527615058,81.61066666,6.45514071,1291.028142,0.849030025,72.00533334,2.694266623,538.8533246,0.849524051,72.13333333,1.077706649,215.5413298
7497,452421,infer.tiny,16,5,|nor_conv_3x3~0|+|avg_pool_3x3~0|skip_connect~1|+|nor_conv_3x3~0|skip_connect~1|none~2|,10,7497,0.006294652,99.92133333,8.816301246,1763.260249,0.499449064,88.86133334,3.193601696,638.7203393,0.504346941,88.51666667,1.277440679,255.4881357
7498,425522,infer.tiny,16,5,|nor_conv_3x3~0|+|skip_connect~0|avg_pool_3x3~1|+|avg_pool_3x3~0|skip_connect~1|skip_connect~2|,10,7498,0.212164935,92.88933332,6.925921182,1385.184236,0.528961706,83.87066667,2.722290158,544.4580317,0.535508036,83.78,1.088916063,217.7832127
7499,333542,infer.tiny,16,5,|nor_conv_1x1~0|+|nor_conv_1x1~0|nor_conv_1x1~1|+|avg_pool_3x3~0|nor_conv_3x3~1|skip_connect~2|,10,7499,0.004482365,99.95866667,11.60146221,2320.292441,0.57079386,88.052,3.499938434,699.9876868,0.587534986,87.76333333,1.399975374,279.9950747
7500,224433,infer.tiny,16,5,|skip_connect~0|+|skip_connect~0|nor_conv_3x3~1|+|nor_conv_3x3~0|nor_conv_1x1~1|nor_conv_1x1~2|,10,7500,0.004001632,99.964,11.23368317,2246.736634,0.473103335,89.456,3.495161888,699.0323776,0.483502802,89.38666667,1.398064755,279.6129511
7501,554111,infer.tiny,16,5,|avg_pool_3x3~0|+|avg_pool_3x3~0|nor_conv_3x3~1|+|none~0|none~1|none~2|,10,7501,2.302460316,10.288,7.720347663,1544.069533,2.302958483,9.712000001,2.934924009,586.9848019,2.302709462,10,1.173969604,234.7939207
7502,332224,infer.tiny,16,5,|nor_conv_1x1~0|+|nor_conv_1x1~0|skip_connect~1|+|skip_connect~0|skip_connect~1|nor_conv_3x3~2|,10,7502,0.004706141,99.956,8.920072377,1784.014475,0.454100135,89.74666666,2.920477773,584.0955547,0.483439999,89.22,1.168191109,233.6382219
